BTC_PRICE,COUNT,LAST,MEAN,MEDIAN,RATE,SUM,Timestamp
8561.99,8845,0.78,0.62,0.78,4.91,5485.07,2/28/2020 17:59
8543.42,6972,0.72,0.57,0.78,3.87,4001.75,2/28/2020 18:59
8565.47,5067,0.78,0.53,0.78,2.82,2708.3,2/28/2020 19:59
8614.28,8339,0.78,0.63,0.78,4.63,5258.81,2/28/2020 20:59
8674.61,9066,0.78,0.66,0.78,5.04,5981.34,2/28/2020 21:59
8793.95,4792,0.39,0.58,0.78,2.66,2801.65,2/28/2020 22:59
8708.89,2922,0.78,0.5,0.72,1.62,1474.9,2/28/2020 23:59
8733.65,2266,0.35,0.44,0.56,1.26,991.19,2/29/2020 0:59
8696.93,1771,0.45,0.4,0.44,0.98,711.1,2/29/2020 1:59
8727.37,1726,0.08,0.36,0.35,0.96,613.04,2/29/2020 2:59
8731.8,1744,-0.07,0.36,0.39,0.97,623.75,2/29/2020 3:59
8760.68,1514,0.78,0.37,0.39,0.84,558.05,2/29/2020 4:59
8778.74,1451,-0.07,0.31,0.32,0.81,454.51,2/29/2020 5:59
8732.94,1438,0.08,0.29,0.29,0.8,417.42,2/29/2020 6:59
8768.37,1568,0.7,0.27,0.26,0.87,428.3,2/29/2020 8:00
8760.37,1743,0.18,0.25,0.26,0.97,440.21,2/29/2020 8:59
8702.32,1676,-0.47,0.3,0.29,0.93,507.09,2/29/2020 9:59
8648.19,1684,0.28,0.27,0.25,0.94,456.76,2/29/2020 10:59
8708.54,1498,0.02,0.28,0.28,0.83,423.48,2/29/2020 11:59
8672.43,1900,0.03,0.28,0.25,1.06,532.14,2/29/2020 12:59
8646.68,1752,0.23,0.26,0.25,0.97,458.63,2/29/2020 14:00
8631.72,2010,-0.19,0.27,0.26,1.12,543.51,2/29/2020 14:59
8664.17,2458,0.3,0.25,0.27,1.37,619.98,2/29/2020 15:59
8613.3,2355,-0.47,0.25,0.25,1.31,591.21,2/29/2020 16:59
8663.98,1828,0.19,0.22,0.23,1.02,398.8,2/29/2020 17:59
8671.43,1819,0.57,0.21,0.24,1.01,390.13,2/29/2020 18:59
8675,1624,-0.32,0.23,0.24,0.9,378.36,2/29/2020 19:59
8658.04,1457,0.12,0.21,0.21,0.81,307.32,2/29/2020 20:59
8634.26,1372,0.23,0.25,0.28,0.76,345.1,2/29/2020 21:59
8636.8,1308,0.47,0.24,0.26,0.73,310.62,2/29/2020 22:59
8523.43,1576,0.33,0.23,0.26,0.88,367.75,2/29/2020 23:59
8539.9,1404,0.15,0.23,0.25,0.78,321.74,3/1/2020 0:59
8640.16,1409,0.12,0.26,0.29,0.78,368.9,3/1/2020 1:59
8628.09,1346,0.78,0.23,0.26,0.75,313.55,3/1/2020 3:00
8611.72,1288,0.09,0.23,0.23,0.72,290.41,3/1/2020 3:59
8577.82,1337,0.25,0.26,0.25,0.74,345.08,3/1/2020 4:59
8588.48,1160,0.12,0.21,0.24,0.64,247.02,3/1/2020 5:59
8549.99,1344,-0.1,0.25,0.31,0.75,330.08,3/1/2020 6:59
8550.88,1371,0.48,0.25,0.33,0.76,349.22,3/1/2020 7:59
8529.33,1889,0.63,0.24,0.3,1.05,454.35,3/1/2020 8:59
8537.79,1664,0.39,0.25,0.32,0.92,408.17,3/1/2020 9:59
8569.73,1782,-0.66,0.28,0.33,0.99,502.37,3/1/2020 10:59
8647.93,1682,0.38,0.28,0.33,0.93,476.84,3/1/2020 12:00
8566.54,2059,0.7,0.28,0.33,1.14,578.71,3/1/2020 12:59
8611.86,2090,0.67,0.24,0.32,1.16,509.38,3/1/2020 13:59
8563.54,2268,0.33,0.25,0.32,1.26,571.47,3/1/2020 14:59
8551.91,2371,0.33,0.25,0.32,1.32,585.6,3/1/2020 15:59
8519.51,2241,0.33,0.25,0.32,1.25,565.17,3/1/2020 16:59
8495.53,2238,0.35,0.18,0.23,1.24,412.84,3/1/2020 17:59
8442.01,2127,0.2,0.18,0.21,1.18,393.48,3/1/2020 18:59
8530.01,1876,-0.45,0.22,0.25,1.04,410.79,3/1/2020 19:59
8480.78,1488,0.38,0.21,0.23,0.83,306.5,3/1/2020 20:59
8511.09,1488,0.81,0.17,0.2,0.83,252.52,3/1/2020 21:59
8547.58,1439,0.29,0.13,0.15,0.8,189.25,3/1/2020 22:59
8533.26,1287,0.16,0.16,0.18,0.72,209.49,3/1/2020 23:59
8549.84,1412,0.5,0.19,0.2,0.78,264.71,3/2/2020 0:59
8553,1561,0.5,0.21,0.26,0.87,328.1,3/2/2020 1:59
8621.86,1345,0.45,0.2,0.26,0.75,266.96,3/2/2020 2:59
8602.9,1370,-0.2,0.2,0.26,0.76,269.25,3/2/2020 3:59
8643.88,1244,0.1,0.23,0.26,0.69,285.17,3/2/2020 4:59
8656.23,1343,0.33,0.22,0.26,0.75,296.5,3/2/2020 5:59
8625.32,1574,0.57,0.21,0.26,0.87,322.87,3/2/2020 6:59
8622.55,1900,0.07,0.27,0.33,1.06,510.63,3/2/2020 7:59
8661.69,2009,0.49,0.25,0.3,1.12,495.6,3/2/2020 8:59
8692.66,1865,0.62,0.26,0.32,1.04,490.4,3/2/2020 9:59
8722.86,1896,0.6,0.26,0.3,1.05,491.77,3/2/2020 10:59
8751.5,2262,0.34,0.22,0.27,1.26,500.2,3/2/2020 11:59
8755.52,2018,0.62,0.22,0.25,1.12,445.85,3/2/2020 12:59
8832.34,2203,0.25,0.24,0.26,1.22,520.8,3/2/2020 14:00
8809.49,2457,-0.79,0.24,0.29,1.37,595.74,3/2/2020 14:59
8829.98,2361,-0.01,0.22,0.25,1.31,517.11,3/2/2020 15:59
8866.93,2263,0.4,0.23,0.26,1.26,527.11,3/2/2020 16:59
8871.99,2324,-0.15,0.19,0.23,1.29,452.22,3/2/2020 17:59
8869.17,2273,0.17,0.21,0.24,1.26,488.57,3/2/2020 19:00
8892.82,2280,0.46,0.2,0.24,1.27,459.4,3/2/2020 19:59
8894.17,1900,0.01,0.21,0.22,1.06,398.24,3/2/2020 20:59
8944.3,2095,0.17,0.16,0.17,1.16,339.53,3/2/2020 21:59
8928.12,1723,0.61,0.17,0.18,0.96,298.05,3/2/2020 22:59
8913.95,1575,0.71,0.17,0.18,0.88,270.03,3/2/2020 23:59
8851.01,1447,0.07,0.19,0.23,0.8,280.26,3/3/2020 0:59
8830.01,1591,-0.19,0.18,0.21,0.89,293.53,3/3/2020 1:59
8874.18,1445,0.1,0.2,0.2,0.8,285.16,3/3/2020 2:59
8893.22,1485,0.17,0.19,0.2,0.83,286.25,3/3/2020 3:59
8850.11,1337,0.42,0.24,0.26,0.74,326.72,3/3/2020 4:59
8860.53,1394,0.42,0.23,0.23,0.78,316.01,3/3/2020 5:59
8792.56,1614,0.5,0.22,0.24,0.9,357.12,3/3/2020 6:59
8758.55,1821,0.57,0.23,0.26,1.01,414.94,3/3/2020 7:59
8783.72,2335,0.08,0.16,0.09,1.3,362.12,3/3/2020 8:59
8828.96,2104,0.29,0.22,0.21,1.17,458.18,3/3/2020 9:59
8840.01,1951,-0.05,0.2,0.17,1.08,398.91,3/3/2020 10:59
8878.51,1857,0.68,0.2,0.18,1.03,366.95,3/3/2020 11:59
8799.03,2095,-0.01,0.22,0.21,1.16,457.7,3/3/2020 12:59
8811.31,2348,0.45,0.22,0.25,1.31,517.41,3/3/2020 13:59
8745.25,2133,0.33,0.25,0.26,1.19,524.81,3/3/2020 14:59
8756.35,2832,0.07,0.18,0.18,1.58,515,3/3/2020 15:59
8698.99,2798,-0.25,0.19,0.21,1.56,523.92,3/3/2020 16:59
8720.51,2682,0.87,0.14,0.16,1.49,387.91,3/3/2020 18:00
8717.03,2243,-0.29,0.14,0.16,1.25,313.43,3/3/2020 18:59
8711.41,2052,0.53,0.17,0.18,1.16,352,3/3/2020 19:59
8707.78,1946,0.09,0.18,0.19,1.08,341.83,3/3/2020 20:59
8736.18,975,0.5,0.19,0.21,0.54,182.3,3/3/2020 21:59
8781.09,1817,0.08,0.17,0.17,1.01,305.06,3/3/2020 22:59
8756.07,1634,0.09,0.17,0.16,0.91,270.75,3/3/2020 23:59
8776.49,1640,0.04,0.17,0.17,0.91,277.18,3/4/2020 0:59
8792.88,1661,-0.04,0.19,0.19,0.92,311.5,3/4/2020 1:59
8808.02,1564,0.32,0.21,0.24,0.87,330.72,3/4/2020 2:59
8787.81,1666,0.1,0.25,0.25,0.93,409.39,3/4/2020 3:59
8829.34,1659,0.26,0.28,0.28,0.92,461.91,3/4/2020 4:59
8843.12,2878,0.09,0.16,0.16,1.6,449.93,3/4/2020 5:59
8789.86,2466,0.42,0.17,0.18,1.37,420.7,3/4/2020 6:59
8818.41,2588,0.18,0.19,0.22,1.44,495.77,3/4/2020 7:59
8824.77,2669,-0.1,0.2,0.21,1.48,536.45,3/4/2020 8:59
8755.97,2489,-0.11,0.18,0.19,1.38,459.46,3/4/2020 9:59
8739.21,2292,0.62,0.23,0.26,1.27,517.58,3/4/2020 10:59
8721.34,2436,0.17,0.2,0.22,1.35,481.35,3/4/2020 11:59
8730.18,2828,-0.09,0.22,0.24,1.57,621.86,3/4/2020 12:59
8762.84,3206,0.37,0.22,0.26,1.78,705.63,3/4/2020 13:59
8726.28,2854,0.07,0.21,0.23,1.59,608.99,3/4/2020 14:59
8707.59,3022,0.36,0.26,0.28,1.68,784.2,3/4/2020 15:59
8718.67,2707,0.12,0.18,0.2,1.5,498.35,3/4/2020 16:59
8732.12,2553,0.67,0.2,0.21,1.42,515.01,3/4/2020 17:59
8724.3,2567,0.71,0.2,0.21,1.43,504.37,3/4/2020 18:59
8745.15,2327,-0.12,0.2,0.2,1.29,472.67,3/4/2020 19:59
8709,2040,0.25,0.2,0.21,1.13,410.17,3/4/2020 21:00
8733.19,1785,0.06,0.21,0.2,0.99,373.46,3/4/2020 21:59
8748.99,1732,0.75,0.2,0.2,0.96,348.58,3/4/2020 22:59
8760,1609,0.16,0.23,0.23,0.89,370.78,3/4/2020 23:59
8873.22,1564,0.89,0.21,0.21,0.87,334.05,3/5/2020 1:00
8883.38,1501,0.31,0.22,0.24,0.83,335.52,3/5/2020 1:59
8936.96,2010,0.1,0.32,0.35,1.12,647.55,3/5/2020 2:59
8884.67,1657,0.46,0.24,0.26,0.92,405.46,3/5/2020 3:59
8910.77,1701,0.46,0.25,0.25,0.95,418.63,3/5/2020 4:59
8934.83,1639,-0.36,0.25,0.26,0.91,404,3/5/2020 5:59
8940,1660,-0.3,0.26,0.27,0.92,423.96,3/5/2020 6:59
8907.53,1787,0.43,0.26,0.28,0.99,469.42,3/5/2020 7:59
8932.56,1875,0.51,0.24,0.23,1.04,447.04,3/5/2020 8:59
9090.06,2345,0.2,0.23,0.2,1.3,536.95,3/5/2020 9:59
9096,2223,0.51,0.24,0.22,1.24,533.86,3/5/2020 10:59
9109.99,2390,0.46,0.28,0.27,1.33,668.54,3/5/2020 11:59
9089.6,2453,0.25,0.25,0.22,1.36,610.46,3/5/2020 12:59
9095.96,2870,0.66,0.27,0.25,1.6,778.71,3/5/2020 13:59
9041.07,3389,-0.47,0.28,0.28,1.88,940.38,3/5/2020 14:59
9098.22,2951,0.12,0.25,0.26,1.64,748.22,3/5/2020 15:59
9100,3059,0.31,0.29,0.3,1.7,893.73,3/5/2020 16:59
9109.97,3303,0.09,0.3,0.31,1.84,974.93,3/5/2020 17:59
9130,2940,-0.06,0.24,0.27,1.63,698.51,3/5/2020 18:59
9164.75,2385,0.29,0.22,0.26,1.33,523.34,3/5/2020 19:59
9125,2242,-0.2,0.23,0.26,1.25,523.51,3/5/2020 20:59
9119.73,2221,-0.31,0.22,0.25,1.23,497.44,3/5/2020 21:59
9073.84,1875,-0.17,0.23,0.25,1.09,439.68,3/5/2020 22:59
9073.76,1649,0.37,0.24,0.26,0.92,395.94,3/5/2020 23:59
9002.66,1759,0.57,0.27,0.28,0.98,470.75,3/6/2020 0:59
9029.02,1684,0.7,0.28,0.28,0.94,469.09,3/6/2020 1:59
9073.87,1575,0.85,0.28,0.29,0.88,436.39,3/6/2020 2:59
9050.3,1463,-0.1,0.27,0.28,0.81,390.33,3/6/2020 3:59
9059.78,1641,0.18,0.3,0.31,0.91,495.67,3/6/2020 4:59
9123.73,1649,0.33,0.28,0.29,0.92,469.09,3/6/2020 5:59
9109.82,1698,-0.21,0.28,0.29,0.94,480.64,3/6/2020 6:59
9109.36,1903,0.39,0.27,0.3,1.06,519.71,3/6/2020 7:59
9123.62,1803,0.13,0.26,0.28,1,468.88,3/6/2020 8:59
9123.5,1681,0.6,0.26,0.28,0.93,435.92,3/6/2020 9:59
9157.99,1937,0.39,0.24,0.25,1.08,467.02,3/6/2020 10:59
9145.1,2272,0.14,0.27,0.26,1.26,603.55,3/6/2020 11:59
9127.03,2098,0.33,0.27,0.29,1.17,559.18,3/6/2020 12:59
9076.01,1954,-0.24,0.26,0.28,1.09,510.52,3/6/2020 13:59
9088.57,2170,0.26,0.24,0.24,1.21,516.98,3/6/2020 14:59
9034.52,2090,0.78,0.27,0.3,1.16,557.82,3/6/2020 15:59
9074.54,2385,0.32,0.2,0.24,1.33,472.99,3/6/2020 16:59
9090.5,2023,0.07,0.19,0.2,1.12,381.85,3/6/2020 17:59
9084.2,1759,0.54,0.19,0.2,0.98,340.36,3/6/2020 18:59
9101.31,1734,0.48,0.23,0.27,0.96,397.68,3/6/2020 19:59
9118.83,1697,0.18,0.21,0.22,0.94,352.5,3/6/2020 20:59
9138.07,1239,-0.32,0.2,0.22,0.69,252.15,3/6/2020 21:59
9126.64,1397,0.68,0.22,0.26,0.78,312.35,3/6/2020 22:59
9158.51,1344,0.26,0.25,0.26,0.75,329.38,3/6/2020 23:59
9146.53,1315,0.08,0.22,0.25,0.73,287.67,3/7/2020 0:59
9112.41,1186,0.58,0.24,0.25,0.66,280.51,3/7/2020 2:00
9120.72,1401,0.46,0.23,0.25,0.78,326.75,3/7/2020 2:59
9114.34,1306,-0.31,0.23,0.25,0.73,297.31,3/7/2020 3:59
9093.42,1280,0.52,0.24,0.26,0.71,305.18,3/7/2020 4:59
9100.1,1162,-0.29,0.26,0.27,0.65,303.44,3/7/2020 5:59
9093,1327,-0.52,0.31,0.34,0.74,415.14,3/7/2020 6:59
9105.01,1305,0.14,0.27,0.28,0.73,348.48,3/7/2020 7:59
9122.51,1790,0.68,0.26,0.3,1,465.01,3/7/2020 8:59
9134.39,1694,0.57,0.28,0.3,0.94,478.47,3/7/2020 9:59
9115.99,1503,0.51,0.26,0.28,0.84,395.17,3/7/2020 10:59
9115.27,1448,0.59,0.25,0.26,0.81,367.98,3/7/2020 11:59
9105.16,1535,0.43,0.26,0.28,0.85,398.96,3/7/2020 12:59
9103.96,1941,0.31,0.28,0.34,1.08,542.68,3/7/2020 13:59
9130.62,1832,0.73,0.25,0.28,1.02,466.44,3/7/2020 14:59
9137.78,2031,0.51,0.26,0.3,1.13,523.1,3/7/2020 15:59
9054.61,2254,0.47,0.25,0.26,1.25,570.73,3/7/2020 16:59
8937.33,1852,0.15,0.24,0.26,1.03,446.99,3/7/2020 17:59
8890,1829,-0.03,0.23,0.25,1.02,414.7,3/7/2020 18:59
8904.39,1654,0.81,0.26,0.28,0.92,425.84,3/7/2020 19:59
8890.62,1410,0.12,0.19,0.2,0.78,264.06,3/7/2020 20:59
8891.07,1326,0.34,0.23,0.25,0.74,306.33,3/7/2020 21:59
8924.75,1307,0.47,0.19,0.22,0.73,248.13,3/7/2020 22:59
8901.37,1224,0.34,0.17,0.18,0.68,207.82,3/8/2020 0:00
8795.01,1058,-0.04,0.16,0.17,0.59,165.32,3/8/2020 0:59
8768.43,1093,-0.05,0.22,0.25,0.61,243.48,3/8/2020 1:59
8730.63,1119,0.53,0.22,0.28,0.62,244.9,3/8/2020 2:59
8754.64,1064,0.56,0.24,0.28,0.59,252.86,3/8/2020 3:59
8749.01,1019,-0.08,0.24,0.26,0.57,243.51,3/8/2020 4:59
8734.69,1078,0.31,0.28,0.33,0.6,297.47,3/8/2020 5:59
8733.82,1072,0.12,0.24,0.26,0.6,257.42,3/8/2020 6:59
8750.49,1260,0.47,0.3,0.33,0.7,382.71,3/8/2020 7:59
8739.75,1384,0.32,0.25,0.27,0.77,345.07,3/8/2020 8:59
8726.14,1371,0.43,0.24,0.25,0.76,329.71,3/8/2020 9:59
8744.81,1527,0.64,0.26,0.33,0.85,399.37,3/8/2020 10:59
8759,1293,0.22,0.23,0.25,0.72,299.3,3/8/2020 11:59
8689.75,1434,-0.03,0.24,0.25,0.8,343.26,3/8/2020 12:59
8665.9,1569,0.43,0.23,0.25,0.87,359.73,3/8/2020 13:59
8581.61,1965,-0.13,0.19,0.22,1.09,368.56,3/8/2020 14:59
8404.26,2369,0.57,0.2,0.23,1.32,471.1,3/8/2020 15:59
8291.36,2724,-0.22,0.15,0.17,1.51,405.02,3/8/2020 16:59
8320.91,3408,-0.39,-0.04,-0.07,1.89,-146.68,3/8/2020 17:59
8302.37,4469,-0.46,-0.2,-0.46,2.48,-878.97,3/8/2020 18:59
8293.76,3024,0.42,-0.06,-0.06,1.68,-178.37,3/8/2020 19:59
8273.66,2263,0.28,-0.03,-0.04,1.26,-70.14,3/8/2020 20:59
8260.01,2061,-0.46,-0.01,-0.01,1.15,-27.11,3/8/2020 21:59
8171.49,1977,0.43,0.01,0.04,1.1,24.03,3/8/2020 22:59
8037.76,1923,0.56,0.04,0.09,1.07,73.23,3/9/2020 0:00
8087.13,1877,0.35,0.06,0.1,1.04,114.89,3/9/2020 0:59
8096.93,1613,-0.26,0.12,0.15,0.9,191.39,3/9/2020 1:59
8041.99,1766,-0.01,0.14,0.17,0.98,248.87,3/9/2020 2:59
8071.54,1774,0.63,0.16,0.18,0.99,278.36,3/9/2020 3:59
7862.24,2150,-0.09,0.17,0.22,1.2,371.33,3/9/2020 4:59
7940.61,2116,0.05,0.14,0.2,1.18,286.89,3/9/2020 5:59
7871.99,2056,0.48,0.12,0.17,1.14,246.6,3/9/2020 6:59
7912.4,2193,0.12,0.17,0.25,1.22,372.82,3/9/2020 7:59
7981.55,2284,-0.61,0.13,0.18,1.27,293.67,3/9/2020 8:59
7895.01,2106,0.52,0.15,0.23,1.17,306.92,3/9/2020 9:59
7893.31,2509,0.43,0.16,0.19,1.4,406.95,3/9/2020 10:59
7788.91,2621,0.13,0.15,0.19,1.46,402.34,3/9/2020 11:59
7887.93,2685,0.31,0.12,0.14,1.49,309.29,3/9/2020 12:59
7801.38,3032,0.51,0.13,0.15,1.68,394.64,3/9/2020 13:59
7735.92,3093,-0.05,0.14,0.17,1.72,435.25,3/9/2020 14:59
7736.11,3257,0.07,0.13,0.14,1.81,416.15,3/9/2020 15:59
7787.42,3064,-0.46,0.13,0.14,1.7,402.61,3/9/2020 16:59
7721.73,3225,0.64,0.15,0.17,1.79,470.52,3/9/2020 17:59
7748.59,2798,0.37,0.13,0.17,1.56,363.19,3/9/2020 18:59
7847.06,2892,0.81,0.15,0.17,1.61,434.54,3/9/2020 19:59
7860.29,2673,0.39,0.16,0.16,1.49,418.76,3/9/2020 20:59
7832.94,2547,0.18,0.16,0.18,1.46,397.5,3/9/2020 21:59
7877.45,2141,0.1,0.12,0.15,1.19,248.63,3/9/2020 22:59
7935.5,2081,0.12,0.14,0.17,1.16,300.37,3/9/2020 23:59
7938.96,1589,0.28,0.14,0.17,0.88,228.81,3/10/2020 0:59
7899.99,1869,-0.21,0.13,0.15,1.04,238.7,3/10/2020 1:59
7859,1531,0.14,0.12,0.14,0.85,179.34,3/10/2020 2:59
7906.39,1624,0.2,0.18,0.2,0.9,284.44,3/10/2020 3:59
7932.91,1524,-0.18,0.19,0.21,0.85,292.21,3/10/2020 4:59
7935.86,1396,0.34,0.18,0.2,0.78,246.01,3/10/2020 5:59
7922.77,1520,0.16,0.18,0.22,0.85,280.2,3/10/2020 6:59
7900.66,1845,-0.21,0.21,0.25,1.03,394.28,3/10/2020 7:59
7904.99,1997,0.19,0.22,0.2,1.11,440.97,3/10/2020 8:59
7889.88,2084,0.33,0.14,0.17,1.16,294.36,3/10/2020 9:59
8034.99,2581,0.67,0.2,0.22,1.43,520.58,3/10/2020 10:59
8070.92,2140,-0.42,0.17,0.18,1.19,362.59,3/10/2020 11:59
8146.64,2493,-0.11,0.18,0.2,1.39,449.03,3/10/2020 12:59
8067.25,2984,0.78,0.21,0.24,1.66,614.83,3/10/2020 13:59
8041.07,2464,0.5,0.19,0.24,1.37,470.72,3/10/2020 14:59
7742.27,2747,-0.25,0.16,0.2,1.53,447.15,3/10/2020 15:59
7849,2417,0.13,0.17,0.2,1.34,422.37,3/10/2020 16:59
7871,2082,0.74,0.19,0.23,1.16,387.41,3/10/2020 17:59
7873.72,2134,-0.41,0.19,0.21,1.19,402.17,3/10/2020 18:59
7983.65,2062,0.3,0.18,0.2,1.15,366.65,3/10/2020 19:59
7993.39,2089,-0.25,0.23,0.26,1.16,487.18,3/10/2020 20:59
7964.99,1760,0.31,0.15,0.18,0.98,263.35,3/10/2020 21:59
7959.13,1609,0.07,0.2,0.24,0.89,319.92,3/10/2020 22:59
7889.77,1379,-0.25,0.2,0.25,0.77,280.56,3/10/2020 23:59
7946.51,1388,-0.37,0.19,0.22,0.77,258.3,3/11/2020 0:59
7930.88,1524,-0.19,0.2,0.2,0.85,298.85,3/11/2020 2:00
7905,1281,0.23,0.22,0.23,0.71,275.97,3/11/2020 2:59
7924.02,1343,0.17,0.23,0.25,0.75,313.51,3/11/2020 3:59
7907.6,1402,0.47,0.25,0.28,0.78,349.7,3/11/2020 4:59
7854.96,1544,-0.08,0.21,0.25,0.86,329.9,3/11/2020 5:59
7833.49,2017,0.58,0.24,0.25,1.12,484.93,3/11/2020 6:59
7865.98,1754,0.12,0.22,0.24,0.97,385.82,3/11/2020 7:59
7834.91,1838,0.06,0.23,0.25,1.02,430.16,3/11/2020 8:59
7829.99,1746,0.1,0.23,0.25,0.97,406.46,3/11/2020 9:59
7837.99,1895,0.36,0.23,0.25,1.05,440.67,3/11/2020 10:59
7831.84,2082,0.35,0.26,0.27,1.16,535.42,3/11/2020 11:59
7849.36,2078,0.02,0.24,0.26,1.16,493.59,3/11/2020 13:00
7855.2,2291,-0.32,0.22,0.2,1.27,498.51,3/11/2020 14:00
7800,2401,0.08,0.24,0.25,1.33,574.71,3/11/2020 14:59
7781.06,2713,0.32,0.26,0.28,1.51,693.04,3/11/2020 15:59
7764.43,2392,-0.2,0.24,0.26,1.33,566.9,3/11/2020 16:59
7666.67,2320,0.69,0.23,0.26,1.29,543.7,3/11/2020 17:59
7802.65,2726,0.4,0.26,0.23,1.51,716.48,3/11/2020 18:59
7832.07,2507,-0.12,0.14,0.15,1.39,356.75,3/11/2020 19:59
7861.52,2163,0.2,0.18,0.2,1.2,385.2,3/11/2020 20:59
7805,1951,0.49,0.21,0.2,1.08,405.12,3/11/2020 21:59
7973.01,1689,0.13,0.22,0.21,0.94,370.73,3/11/2020 22:59
7938.05,1556,0.65,0.22,0.25,0.86,347.86,3/11/2020 23:59
7927.51,1676,-0.05,0.23,0.25,0.93,377.85,3/12/2020 0:59
7706.73,1586,0.54,0.22,0.24,0.88,352.17,3/12/2020 1:59
7624.88,1762,-0.14,0.19,0.19,0.98,330.57,3/12/2020 2:59
7660.55,1527,0.85,0.22,0.22,0.85,334.56,3/12/2020 3:59
7614.05,1534,0.22,0.2,0.2,0.85,303.67,3/12/2020 4:59
7639.25,1617,0.17,0.28,0.31,0.9,456.34,3/12/2020 5:59
7492.53,1946,-0.23,0.23,0.24,1.08,443.72,3/12/2020 6:59
7382.87,2071,0.85,0.2,0.21,1.15,413.05,3/12/2020 7:59
7374.39,2018,0.85,0.23,0.24,1.12,458.36,3/12/2020 8:59
7346.44,2080,0.55,0.21,0.21,1.16,429.14,3/12/2020 9:59
6267.29,4299,-0.19,0.11,0.12,2.39,454.27,3/12/2020 10:59
6060,4855,0.01,0.12,0.14,2.7,583.93,3/12/2020 11:59
6081.86,4987,0.25,0.13,0.14,2.77,645.36,3/12/2020 12:59
5970.94,5351,0.3,0.14,0.15,2.97,768.69,3/12/2020 13:59
6106.82,4143,0.25,0.15,0.17,2.3,617.44,3/12/2020 14:59
6132.9,3973,-0.2,0.14,0.15,2.21,562.02,3/12/2020 15:59
6085.99,3782,-0.02,0.16,0.18,2.1,623.42,3/12/2020 16:59
6109.97,3261,0.49,0.15,0.17,1.81,479.76,3/12/2020 17:59
5988.25,2973,0.66,0.12,0.14,1.65,367.04,3/12/2020 18:59
6026.92,2684,0.6,0.12,0.13,1.49,331.03,3/12/2020 19:59
5707.06,2963,-0.02,0.08,0.09,1.65,230.22,3/12/2020 21:00
5776.45,3261,0.25,0.08,0.12,1.81,265.79,3/12/2020 21:59
5799.82,2682,-0.2,0.08,0.1,1.49,207.66,3/12/2020 22:59
4873.82,4721,0.25,0.06,0.06,2.85,263.06,3/12/2020 23:59
4671.97,4303,-0.1,0.07,0.09,2.39,292.29,3/13/2020 0:59
4183.51,3474,0.13,0.07,0.1,1.93,228.03,3/13/2020 1:59
5139.43,4522,0.57,0.07,0.09,2.51,304.98,3/13/2020 2:59
5399.72,3298,-0.38,0.09,0.13,1.83,285.14,3/13/2020 3:59
4815.73,2968,0.18,0.09,0.11,1.65,258.29,3/13/2020 4:59
4969.99,2705,0.17,0.11,0.12,1.5,292.54,3/13/2020 5:59
5251.31,2750,0.25,0.12,0.16,1.53,341.94,3/13/2020 6:59
5445.01,3014,0.13,0.14,0.17,1.68,408.02,3/13/2020 7:59
5360.97,3028,0.2,0.1,0.1,1.68,296.85,3/13/2020 8:59
5768.81,2881,0.33,0.13,0.17,1.6,380.72,3/13/2020 9:59
5647.26,2827,0.12,0.13,0.14,1.57,357.56,3/13/2020 10:59
5465.56,2944,-0.21,0.12,0.14,1.64,350.44,3/13/2020 11:59
5637.98,3398,0.81,0.14,0.16,1.89,465.11,3/13/2020 12:59
5655.46,3218,-0.66,0.13,0.14,1.79,412.13,3/13/2020 14:00
5444.71,3256,0.88,0.14,0.18,1.81,471.92,3/13/2020 14:59
5250.67,3374,-0.39,0.14,0.17,1.87,470.51,3/13/2020 15:59
5224.64,3104,0.15,0.14,0.17,1.72,442.41,3/13/2020 16:59
5222.17,2927,-0.18,0.15,0.15,1.63,446.09,3/13/2020 17:59
5032.04,2972,0.82,0.12,0.15,1.65,360.84,3/13/2020 18:59
5445,2252,-0.25,0.13,0.15,1.25,288.03,3/13/2020 19:59
5442.68,2065,-0.03,0.13,0.14,1.15,275.36,3/13/2020 20:59
5567.26,2106,-0.35,0.13,0.14,1.17,280.9,3/13/2020 21:59
5678.51,1819,-0.48,0.09,0.12,1.01,166.33,3/13/2020 22:59
5640.46,1767,0.42,0.15,0.16,0.98,263.69,3/13/2020 23:59
5497.97,1659,0.22,0.15,0.16,0.92,245.85,3/14/2020 1:00
5539.32,1616,-0.3,0.16,0.17,0.9,252.2,3/14/2020 1:59
5597.76,1540,-0.27,0.18,0.19,0.86,278.07,3/14/2020 2:59
5594.96,1929,0.47,0.14,0.13,1.07,268.86,3/14/2020 3:59
5543.46,1619,-0.37,0.2,0.19,0.9,329.13,3/14/2020 4:59
5464.4,1611,0.16,0.2,0.19,0.9,322.27,3/14/2020 5:59
5457.81,1687,0.19,0.2,0.19,0.94,339.26,3/14/2020 6:59
5529.29,1823,0.18,0.21,0.2,1.01,380.3,3/14/2020 7:59
5381.07,1608,0.29,0.2,0.2,0.89,314.86,3/14/2020 8:59
5247.51,1703,-0.47,0.18,0.19,0.95,304.13,3/14/2020 9:59
5423.19,1935,-0.18,0.17,0.19,1.08,324.97,3/14/2020 10:59
5510.01,1974,0.09,0.18,0.2,1.1,364.52,3/14/2020 11:59
5449.29,2042,0.69,0.18,0.24,1.14,375.48,3/14/2020 12:59
