BTC_PRICE,COUNT,MEAN,MEDIAN,SUM,Timestamp,CHANGE
9374.36,2568,0.26,0.28,673.13,5/6/2020 22:59,1
9166.12,2375,0.23,0.25,542.24,5/6/2020 23:59,-1
9196.39,2063,0.23,0.25,478.01,5/7/2020 0:59,1
9230.31,2390,0.26,0.29,617.41,5/7/2020 1:59,1
9332.49,2240,0.29,0.31,655.05,5/7/2020 2:59,1
9306.17,2081,0.28,0.29,592.5,5/7/2020 3:59,-1
9286.52,2413,0.26,0.23,617.65,5/7/2020 4:59,-1
9280.06,2437,0.3,0.31,737.35,5/7/2020 5:59,-1
9260.88,2557,0.31,0.34,800.29,5/7/2020 7:00,-1
9321.99,3022,0.31,0.31,929.23,5/7/2020 7:59,1
9345.61,2839,0.33,0.32,940.95,5/7/2020 8:59,1
9319.98,3536,0.28,0.29,994.44,5/7/2020 9:59,-1
9299.44,3169,0.28,0.3,899.4,5/7/2020 10:59,-1
9290,3429,0.29,0.26,983.46,5/7/2020 11:59,-1
9383.93,3311,0.31,0.32,1036.72,5/7/2020 12:59,1
9500.51,3925,0.27,0.3,1061.87,5/7/2020 13:59,1
9510,4255,0.3,0.34,1273.36,5/7/2020 14:59,1
9525,4465,0.3,0.29,1335.46,5/7/2020 15:59,1
9640.64,4342,0.27,0.26,1175.57,5/7/2020 17:00,1
9845.01,5610,0.22,0.25,1257.01,5/7/2020 17:59,1
9806.05,4361,0.24,0.25,1048.18,5/7/2020 18:59,-1
9880.55,4193,0.23,0.25,946.89,5/7/2020 19:59,1
9807.01,3563,0.27,0.29,944.56,5/7/2020 20:59,-1
9887.8,2952,0.24,0.26,707.25,5/7/2020 21:59,1
9899.99,2939,0.25,0.28,747.32,5/7/2020 22:59,1
10001.84,3956,0.21,0.21,811.79,5/7/2020 23:59,1
10031.29,3092,0.2,0.21,605.1,5/8/2020 0:59,1
10004.51,3142,0.22,0.23,702.71,5/8/2020 1:59,-1
9918.01,2495,0.24,0.26,599.47,5/8/2020 2:59,-1
9943.44,2317,0.24,0.25,552.12,5/8/2020 3:59,1
9939.72,2274,0.25,0.26,562,5/8/2020 4:59,-1
9875.01,2723,0.27,0.27,741.78,5/8/2020 5:59,-1
9767.15,2783,0.29,0.3,818.74,5/8/2020 6:59,-1
9826.36,3252,0.3,0.3,964.99,5/8/2020 7:59,1
9869.82,3191,0.26,0.26,841.38,5/8/2020 8:59,1
9847.67,2982,0.28,0.3,828.94,5/8/2020 9:59,-1
9966.04,3236,0.27,0.26,868.88,5/8/2020 10:59,1
9906,3095,0.29,0.3,886.36,5/8/2020 11:58,-1
9842.87,3674,0.27,0.27,987.76,5/8/2020 12:59,-1
9900.99,3915,0.29,0.31,1142.43,5/8/2020 13:59,1
9971.89,3764,0.29,0.31,1108.07,5/8/2020 14:59,1
9954.61,3822,0.28,0.29,1065.27,5/8/2020 15:59,-1
9984.99,3636,0.25,0.26,918.89,5/8/2020 16:59,1
9987.46,3341,0.28,0.29,923.36,5/8/2020 17:59,1
9897.43,3255,0.24,0.26,793.55,5/8/2020 18:59,-1
9968.01,2861,0.27,0.28,758.43,5/8/2020 19:59,1
9999.53,2655,0.26,0.25,677.63,5/8/2020 20:59,1
10018.01,2835,0.27,0.29,766.64,5/8/2020 21:59,1
9891.86,2591,0.27,0.29,704.3,5/8/2020 22:59,-1
9811.58,3022,0.25,0.29,744.67,5/8/2020 23:59,-1
9882.01,2767,0.27,0.29,746.86,5/9/2020 0:59,1
9858,2449,0.29,0.29,703.59,5/9/2020 1:59,-1
9852.72,1918,0.25,0.29,487.7,5/9/2020 2:59,-1
9870.18,1820,0.29,0.29,520.28,5/9/2020 3:59,1
9830.37,2217,0.29,0.33,644.63,5/9/2020 4:59,-1
9836.06,2344,0.29,0.29,673.42,5/9/2020 5:59,1
9711.45,2388,0.31,0.34,731.99,5/9/2020 6:59,-1
9611.88,2642,0.26,0.29,681.25,5/9/2020 7:59,-1
9675.76,2637,0.28,0.3,734.72,5/9/2020 8:59,1
9695,2718,0.3,0.35,806.19,5/9/2020 9:59,1
9639.27,2847,0.31,0.35,875.5,5/9/2020 10:59,-1
9636.65,3114,0.3,0.35,922.57,5/9/2020 11:59,-1
9673.22,2697,0.31,0.34,841.56,5/9/2020 12:59,1
9719.41,3353,0.32,0.35,1075.81,5/9/2020 13:59,1
9709.01,3256,0.28,0.29,903.14,5/9/2020 14:59,-1
9689.71,3193,0.3,0.3,951.97,5/9/2020 15:59,-1
9766.04,3148,0.26,0.26,805.21,5/9/2020 16:59,1
9783.89,3111,0.28,0.3,876.87,5/9/2020 17:59,1
9744.45,2951,0.25,0.28,746.19,5/9/2020 18:59,-1
9746.11,3037,0.21,0.26,648.27,5/9/2020 19:59,1
9647.85,2902,0.25,0.26,721.2,5/9/2020 20:59,-1
9603.93,2451,0.24,0.27,591.47,5/9/2020 21:59,-1
9606.51,2962,0.25,0.27,736.6,5/9/2020 22:59,1
9541.03,2078,0.26,0.31,546.41,5/9/2020 23:59,-1
8738.83,3643,0.13,0.16,483.08,5/10/2020 0:59,-1
8724.86,2712,0.17,0.21,472.8,5/10/2020 1:59,-1
8668.04,2333,0.18,0.21,409.05,5/10/2020 2:59,-1
8638,2306,0.2,0.24,466.77,5/10/2020 3:59,-1
8568.86,1989,0.19,0.23,387.8,5/10/2020 4:59,-1
8631.06,2356,0.23,0.26,532.18,5/10/2020 5:59,1
8608.85,2478,0.23,0.28,565.34,5/10/2020 6:59,-1
8822.88,2421,0.21,0.25,502.02,5/10/2020 7:59,1
8821.66,2346,0.23,0.26,551.26,5/10/2020 8:59,-1
8786.74,2713,0.25,0.29,684.23,5/10/2020 9:59,-1
8820.17,3052,0.27,0.3,824.77,5/10/2020 10:59,1
8740.65,3314,0.19,0.28,615.95,5/10/2020 11:59,-1
8722.97,2967,0.22,0.27,657.81,5/10/2020 12:59,-1
8781.99,3781,0.24,0.29,898.32,5/10/2020 13:59,1
8664.65,3272,0.23,0.25,762.88,5/10/2020 14:59,-1
8659.03,3488,0.2,0.27,698.83,5/10/2020 15:59,-1
8357.65,3664,0.21,0.25,770.95,5/10/2020 16:59,-1
8520.13,3416,0.21,0.27,703.78,5/10/2020 17:59,1
8498.19,2968,0.2,0.24,590.56,5/10/2020 18:59,-1
8520.76,2983,0.22,0.27,663.71,5/10/2020 19:59,1
8697.88,2208,0.2,0.22,431.77,5/10/2020 20:59,1
8725.58,2205,0.19,0.22,426.83,5/10/2020 21:59,1
8786.52,1993,0.22,0.24,434.4,5/10/2020 22:59,1
8755.49,2235,0.22,0.24,492.58,5/10/2020 23:59,-1
8775,1860,0.19,0.21,358.28,5/11/2020 0:59,1
8720.56,1995,0.18,0.18,364.43,5/11/2020 1:59,-1
8757.34,1846,0.2,0.2,375.17,5/11/2020 2:59,1
8702.87,1828,0.22,0.2,402.88,5/11/2020 3:59,-1
8642.31,2104,0.22,0.23,472.92,5/11/2020 5:00,-1
8699.93,2031,0.23,0.27,472.8,5/11/2020 6:00,1
8688.54,2586,0.28,0.29,733.48,5/11/2020 6:59,-1
8669.35,2576,0.23,0.24,592.38,5/11/2020 7:59,-1
8641.44,3399,0.26,0.33,883.13,5/11/2020 8:59,-1
8485.99,3407,0.26,0.33,884.59,5/11/2020 9:59,-1
8801.2,3136,0.28,0.33,885.64,5/11/2020 10:59,1
8929.45,3515,0.25,0.25,879.9,5/11/2020 11:59,1
8909.64,5077,0.26,0.25,1328.46,5/11/2020 12:59,-1
8851.39,4995,0.27,0.28,1330.98,5/11/2020 13:59,-1
8870.5,4473,0.23,0.25,1017.98,5/11/2020 14:59,1
8892.42,4816,0.26,0.31,1266.09,5/11/2020 15:59,1
8630.89,6188,0.3,0.36,1838.1,5/11/2020 16:59,-1
8517.41,5613,0.23,0.22,1275.21,5/11/2020 17:59,-1
8589.73,6006,0.24,0.24,1454.78,5/11/2020 18:59,1
8758.44,11077,0.18,0.17,1954.55,5/11/2020 19:59,1
8637.86,5642,0.18,0.2,1040.7,5/11/2020 20:59,-1
8584.95,5261,0.23,0.27,1230.14,5/11/2020 21:58,-1
8587.2,4128,0.24,0.26,988.75,5/11/2020 22:58,1
8620.79,3888,0.25,0.27,973.4,5/11/2020 23:58,1
8618.2,3271,0.23,0.26,739.25,5/12/2020 0:59,-1
8621.04,2692,0.22,0.26,601.04,5/12/2020 1:59,1
8640.05,2923,0.25,0.27,718.26,5/12/2020 2:59,1
8723.46,2530,0.24,0.26,604.69,5/12/2020 3:59,1
8706.49,2500,0.24,0.27,603.73,5/12/2020 4:59,-1
8735.2,2486,0.26,0.3,653.91,5/12/2020 5:59,1
8698.73,4432,0.38,0.38,1700.38,5/12/2020 6:59,-1
8658.36,3974,0.32,0.33,1253.64,5/12/2020 7:59,-1
8749.99,3613,0.34,0.34,1217,5/12/2020 8:59,1
8790.99,3314,0.34,0.35,1140.73,5/12/2020 9:59,1
8787.53,3058,0.32,0.33,971.47,5/12/2020 10:59,-1
8805.17,3779,0.35,0.36,1337.1,5/12/2020 11:59,1
8769.65,3899,0.28,0.33,1100.72,5/12/2020 12:59,-1
8742.37,3674,0.26,0.31,959.28,5/12/2020 13:59,-1
8889.49,4125,0.29,0.33,1183.56,5/12/2020 14:59,1
8877.56,3981,0.26,0.27,1026.11,5/12/2020 15:59,-1
8930.43,4288,0.27,0.27,1174.78,5/12/2020 16:59,1
8883.37,3890,0.24,0.27,940.4,5/12/2020 17:59,-1
8905.12,3738,0.24,0.23,912.38,5/12/2020 19:00,1
8815.17,2950,0.27,0.29,806.94,5/12/2020 19:59,-1
8827.89,2984,0.24,0.25,706.35,5/12/2020 20:59,1
8738.94,2635,0.23,0.24,596.18,5/12/2020 21:59,-1
8822.53,2804,0.23,0.27,645.16,5/12/2020 22:59,1
8822.43,2152,0.22,0.27,476.53,5/12/2020 23:59,-1
8941.17,2173,0.19,0.16,410.71,5/13/2020 0:59,1
8950,2099,0.19,0.23,398.82,5/13/2020 1:59,1
8942.76,2161,0.19,0.22,419.78,5/13/2020 2:59,-1
8908,2001,0.25,0.26,497.13,5/13/2020 3:59,-1
8935.53,2341,0.25,0.26,596.47,5/13/2020 4:59,1
8886.25,2587,0.26,0.26,667.45,5/13/2020 5:59,-1
8916.7,2492,0.27,0.26,685.11,5/13/2020 6:59,1
8878.05,2994,0.29,0.28,856.93,5/13/2020 7:59,-1
8914.86,3347,0.31,0.33,1044.19,5/13/2020 8:59,1
8921.24,2916,0.26,0.32,771.69,5/13/2020 9:59,1
8958.48,2765,0.27,0.33,742.88,5/13/2020 10:59,1
9047.49,2938,0.24,0.27,718.43,5/13/2020 11:59,1
9100.91,3677,0.21,0.25,769.73,5/13/2020 12:59,1
9088,3513,0.26,0.27,921.63,5/13/2020 13:59,-1
9083.96,4178,0.28,0.33,1177.91,5/13/2020 14:58,-1
9145.8,3742,0.26,0.33,987.02,5/13/2020 15:59,1
9122.93,3555,0.27,0.3,965.7,5/13/2020 16:59,-1
9099.76,3460,0.27,0.33,926.23,5/13/2020 17:59,-1
9089.27,4051,0.32,0.34,1300.41,5/13/2020 18:59,-1
9167.43,3370,0.27,0.26,899.62,5/13/2020 19:59,1
9305.84,3236,0.24,0.26,778.62,5/13/2020 20:59,1
9370.52,2815,0.24,0.26,675.78,5/13/2020 21:59,1
9329.47,2579,0.24,0.26,622.12,5/13/2020 22:59,-1
9320.1,2223,0.25,0.26,555.43,5/13/2020 23:59,-1
9313.38,2186,0.25,0.25,537.84,5/14/2020 0:59,-1
9278.19,2056,0.24,0.25,486.08,5/14/2020 1:59,-1
9342.81,2277,0.26,0.27,593.44,5/14/2020 2:59,1
9354.99,1048,0.29,0.27,303.42,5/14/2020 3:59,1
9319.83,1880,0.25,0.26,464.91,5/14/2020 4:59,-1
9438.64,2183,0.25,0.26,548.05,5/14/2020 5:59,1
9448.21,2795,0.26,0.27,719.08,5/14/2020 6:59,1
9518.2,2806,0.26,0.27,732.57,5/14/2020 7:59,1
9616.41,2790,0.25,0.27,699.71,5/14/2020 8:59,1
9810.01,2860,0.23,0.26,669.12,5/14/2020 10:00,1
9655.56,3055,0.26,0.29,794.06,5/14/2020 10:59,-1
9679.57,2987,0.26,0.27,788.04,5/14/2020 11:59,1
9577,3606,0.26,0.3,929.32,5/14/2020 12:59,-1
9627.41,3701,0.26,0.29,965.29,5/14/2020 13:59,1
9708.38,3734,0.26,0.25,971.52,5/14/2020 14:59,1
9755.26,3352,0.26,0.27,870.29,5/14/2020 15:59,1
9669.42,3225,0.27,0.26,879.36,5/14/2020 16:59,-1
9623.6,2852,0.22,0.24,628.75,5/14/2020 17:59,-1
9680.61,3088,0.27,0.29,838.35,5/14/2020 18:59,1
9660.32,2549,0.25,0.27,626.65,5/14/2020 19:59,-1
9660.52,2708,0.25,0.25,666.92,5/14/2020 20:59,1
9781.13,2718,0.29,0.31,796.3,5/14/2020 21:59,1
9760.14,2429,0.23,0.21,550.62,5/14/2020 22:59,-1
9795.33,2195,0.24,0.25,518.02,5/14/2020 23:59,1
9765.01,1979,0.22,0.25,444.67,5/15/2020 0:59,-1
9736.99,1805,0.24,0.25,438.47,5/15/2020 1:59,-1
9502.51,2073,0.21,0.2,426.58,5/15/2020 2:59,-1
9482.43,1849,0.24,0.24,443.96,5/15/2020 3:59,-1
9445.3,1792,0.22,0.24,392.77,5/15/2020 4:59,-1
9504.78,1927,0.25,0.3,478.11,5/15/2020 5:59,1
9542.9,2329,0.31,0.33,723.68,5/15/2020 6:59,1
9668.35,2374,0.29,0.31,684.68,5/15/2020 7:59,1
9614.92,2550,0.27,0.29,694.64,5/15/2020 8:59,-1
9614.81,2496,0.27,0.29,681.36,5/15/2020 9:59,-1
9589.92,2805,0.29,0.33,815.48,5/15/2020 10:59,-1
9592.72,2329,0.28,0.28,656.08,5/15/2020 11:59,1
9528.01,2771,0.27,0.32,749.62,5/15/2020 12:59,-1
9538.44,2681,0.28,0.33,752.06,5/15/2020 13:59,1
9562.01,2986,0.27,0.29,808.14,5/15/2020 14:59,1
9471.8,2854,0.25,0.26,720.1,5/15/2020 15:59,-1
9468.02,2806,0.25,0.27,705.36,5/15/2020 16:59,-1
9473.59,3023,0.23,0.23,685.41,5/15/2020 17:59,1
9492.06,3449,0.22,0.18,741.88,5/15/2020 18:59,1
9341.57,2935,0.22,0.2,639.2,5/15/2020 19:59,-1
9244.3,3396,0.21,0.22,703.7,5/15/2020 20:59,-1
9413.43,3661,0.23,0.25,825.13,5/15/2020 21:59,1
9355.77,4178,0.24,0.23,994.56,5/15/2020 22:59,-1
9312.1,3022,0.25,0.24,757.28,5/15/2020 23:59,-1
9385.01,2558,0.23,0.24,595.94,5/16/2020 0:59,1
9415.07,2501,0.22,0.23,560.39,5/16/2020 1:58,1
9430.22,3445,0.17,0.17,579.26,5/16/2020 2:59,1
9412.17,2536,0.19,0.17,484.75,5/16/2020 3:59,-1
9499.99,2439,0.28,0.25,689.34,5/16/2020 4:59,1
9464.26,2957,0.26,0.25,771.66,5/16/2020 5:59,-1
9469.86,2577,0.28,0.25,714.31,5/16/2020 6:59,1
9394.19,3819,0.35,0.35,1346.12,5/16/2020 7:59,-1
9419.18,2973,0.27,0.3,791.04,5/16/2020 8:58,1
9414.32,2504,0.23,0.25,584.4,5/16/2020 9:59,-1
9453.58,3249,0.25,0.28,820.37,5/16/2020 10:59,1
9408.69,3683,0.26,0.26,941.94,5/16/2020 11:59,-1
9471.78,3259,0.24,0.26,786.77,5/16/2020 12:59,1
9454.72,4191,0.28,0.25,1156.03,5/16/2020 13:59,-1
9430.44,4244,0.19,0.17,804.24,5/16/2020 14:59,-1
9383.39,4325,0.21,0.22,915.05,5/16/2020 15:59,-1
9382.88,3828,0.24,0.23,925.87,5/16/2020 16:59,-1
9317.89,3392,0.25,0.24,856.54,5/16/2020 17:59,-1
9281.28,3181,0.23,0.24,735.14,5/16/2020 18:59,-1
9332.6,2860,0.22,0.23,643.34,5/16/2020 19:59,1
9379.65,2677,0.23,0.24,611.27,5/16/2020 20:59,1
9384.73,2648,0.21,0.23,560.7,5/16/2020 21:59,1
9414.69,2130,0.21,0.22,455,5/16/2020 22:59,1
9385.07,2097,0.2,0.2,424.39,5/16/2020 23:59,-1
9481.25,1809,0.19,0.2,349.75,5/17/2020 0:59,1
9475,1777,0.19,0.18,334.93,5/17/2020 1:59,-1
9514.99,1672,0.16,0.18,270.93,5/17/2020 2:59,1
9538.31,1752,0.19,0.18,332.27,5/17/2020 3:59,1
9506.92,1591,0.21,0.24,341.68,5/17/2020 4:59,-1
9495.01,2242,0.21,0.18,461.76,5/17/2020 5:59,-1
9540.55,2371,0.25,0.25,586.49,5/17/2020 6:59,1
9538.87,2063,0.26,0.27,536.79,5/17/2020 7:59,-1
9489.89,2291,0.26,0.29,587.73,5/17/2020 8:59,-1
9486.74,2702,0.26,0.32,699.47,5/17/2020 9:59,-1
9532.45,2268,0.27,0.3,606.11,5/17/2020 10:59,1
9524.03,2433,0.25,0.29,603.79,5/17/2020 11:59,-1
9745,3182,0.17,0.2,545.05,5/17/2020 12:59,1
9749.02,2834,0.22,0.26,611.7,5/17/2020 14:00,1
9814.21,2913,0.25,0.28,730.48,5/17/2020 14:59,1
9824.61,3273,0.27,0.3,884.16,5/17/2020 15:59,1
9737.04,3180,0.26,0.28,829.28,5/17/2020 16:59,-1
9764.99,3001,0.23,0.28,683.9,5/17/2020 17:59,1
9755.01,2479,0.26,0.29,648.76,5/17/2020 18:59,-1
9770.05,2372,0.21,0.25,506.06,5/17/2020 19:59,1
9751.7,1945,0.21,0.26,413.75,5/17/2020 20:59,-1
9764.96,2365,0.21,0.25,503.74,5/17/2020 21:59,1
9691.01,2214,0.24,0.26,531.61,5/17/2020 22:59,-1
9676.06,1944,0.22,0.25,431.59,5/17/2020 23:59,-1
9774.88,1921,0.2,0.24,380,5/18/2020 0:59,1
9896.38,2369,0.2,0.23,478.06,5/18/2020 1:59,1
9865.85,2003,0.22,0.24,445,5/18/2020 2:59,-1
9861.2,2515,0.32,0.37,815.59,5/18/2020 3:59,-1
9875.38,2375,0.32,0.36,748.84,5/18/2020 4:59,1
9855.26,2273,0.28,0.29,626.81,5/18/2020 5:59,-1
9773.21,2724,0.28,0.32,762.09,5/18/2020 6:59,-1
9767.99,2675,0.25,0.28,664.22,5/18/2020 7:59,-1
9578.24,3242,0.28,0.29,894.36,5/18/2020 8:59,-1
9570.02,2688,0.28,0.34,759.67,5/18/2020 9:59,-1
9626.4,2567,0.28,0.34,726,5/18/2020 10:59,1
9635,3081,0.28,0.34,851.94,5/18/2020 11:59,1
9665.97,3154,0.28,0.33,889.83,5/18/2020 12:59,1
9658.55,4042,0.27,0.29,1095.43,5/18/2020 13:59,-1
9707.31,3597,0.28,0.33,1009.53,5/18/2020 15:00,1
9659.96,3703,0.22,0.21,824.81,5/18/2020 15:59,-1
9627.17,3701,0.26,0.29,949.33,5/18/2020 16:59,-1
9613.99,3032,0.22,0.26,672.74,5/18/2020 17:59,-1
9654.84,3081,0.23,0.26,702.46,5/18/2020 19:00,1
9697.58,2785,0.23,0.25,632.44,5/18/2020 19:59,1
9682.28,2762,0.25,0.31,679.69,5/18/2020 20:59,-1
9685.01,2475,0.22,0.26,554.18,5/18/2020 21:59,1
9716.28,2478,0.28,0.31,701.53,5/18/2020 22:59,1
9726.31,2242,0.22,0.18,496.14,5/18/2020 23:59,1
9636.46,2077,0.22,0.24,465.2,5/19/2020 0:59,-1
9648.63,2004,0.22,0.23,432.55,5/19/2020 1:59,1
9601.78,1934,0.23,0.26,438.37,5/19/2020 2:59,-1
9529.05,1979,0.22,0.24,430.94,5/19/2020 3:59,-1
9520.01,2046,0.25,0.27,511.11,5/19/2020 4:59,-1
9594.81,2435,0.26,0.29,622.84,5/19/2020 5:59,1
9577.62,2216,0.26,0.27,585.48,5/19/2020 6:59,-1
9560.15,2408,0.27,0.31,645.41,5/19/2020 7:59,-1
9805.68,2768,0.27,0.33,750.67,5/19/2020 8:59,1
9783.33,3106,0.22,0.23,698.43,5/19/2020 9:59,-1
9785,2868,0.26,0.3,759.94,5/19/2020 10:59,1
9729.37,2942,0.23,0.24,686.78,5/19/2020 11:59,-1
9617.81,2793,0.22,0.23,608.47,5/19/2020 12:59,-1
9665.8,2991,0.22,0.23,655.62,5/19/2020 13:59,1
9699.01,3458,0.24,0.26,825.22,5/19/2020 14:59,1
9685.9,3076,0.23,0.25,718.31,5/19/2020 15:59,-1
9695,3725,0.24,0.24,912.03,5/19/2020 16:59,1
9662.14,2290,0.23,0.24,530.08,5/19/2020 17:59,-1
9702.4,2629,0.22,0.24,590.08,5/19/2020 18:59,1
9638.47,2620,0.27,0.31,701.73,5/19/2020 19:59,-1
9692.72,2531,0.28,0.29,710.31,5/19/2020 20:59,1
9688.6,2230,0.21,0.23,465.29,5/19/2020 21:59,-1
9751.96,2026,0.23,0.28,467.12,5/19/2020 22:59,1
9785.96,1847,0.22,0.25,405.32,5/19/2020 23:59,1
9746.73,2014,0.24,0.25,484.41,5/20/2020 1:00,-1
9742.77,1984,0.24,0.24,483.94,5/20/2020 1:59,-1
9729.02,1889,0.23,0.21,441.16,5/20/2020 2:59,-1
9720.22,1752,0.25,0.26,433.88,5/20/2020 3:59,-1
9731,1968,0.26,0.25,518.01,5/20/2020 4:59,1
9745.19,2191,0.26,0.28,577.26,5/20/2020 5:59,1
9715.92,2357,0.24,0.3,574.57,5/20/2020 6:59,-1
9759.01,2639,0.23,0.25,610.7,5/20/2020 7:59,1
9776.27,2274,0.24,0.25,550.26,5/20/2020 8:59,1
9780.6,2394,0.24,0.26,579.35,5/20/2020 9:58,1
9773.65,2606,0.26,0.29,680.49,5/20/2020 10:59,-1
9720,2417,0.23,0.25,563.08,5/20/2020 11:59,-1
9762.48,2893,0.26,0.3,755.19,5/20/2020 12:59,1
9782,3132,0.23,0.23,708.13,5/20/2020 13:59,1
9766.57,3210,0.2,0.17,652.92,5/20/2020 14:59,-1
9401.71,4476,0.18,0.18,786.29,5/20/2020 15:59,-1
9487.92,4069,0.21,0.2,848.49,5/20/2020 16:59,1
9535.37,3652,0.26,0.25,944.09,5/20/2020 17:59,1
9532.86,3668,0.25,0.26,902.77,5/20/2020 18:59,-1
9533.45,2953,0.22,0.24,649.55,5/20/2020 19:59,1
9589.66,2843,0.24,0.23,682.93,5/20/2020 20:59,1
9550,2601,0.19,0.21,499.54,5/20/2020 21:59,-1
9518.95,2149,0.22,0.21,468.06,5/20/2020 22:59,-1
9510.47,1935,0.18,0.18,343.55,5/20/2020 23:59,-1
9553,2088,0.2,0.2,410.96,5/21/2020 0:59,1
9512.03,1813,0.22,0.21,399.87,5/21/2020 1:59,-1
9450,1776,0.23,0.21,411.67,5/21/2020 2:59,-1
9466.85,1870,0.25,0.27,470.04,5/21/2020 3:59,1
9472.11,1763,0.25,0.25,434.09,5/21/2020 4:59,1
9490,1851,0.24,0.22,439.47,5/21/2020 5:59,1
9482.92,2445,0.25,0.3,617.16,5/21/2020 6:59,-1
9442.14,2630,0.26,0.3,685.23,5/21/2020 7:59,-1
9366.99,2425,0.25,0.26,610.88,5/21/2020 8:59,-1
9304.02,2517,0.28,0.33,694.17,5/21/2020 9:59,-1
9359.9,2620,0.26,0.26,671.08,5/21/2020 10:59,1
9372.51,2665,0.23,0.25,619.52,5/21/2020 11:59,1
9347.33,3062,0.24,0.25,729.56,5/21/2020 12:59,-1
9278.37,2612,0.25,0.24,639.98,5/21/2020 13:59,-1
9068.98,2995,0.19,0.2,559.02,5/21/2020 14:59,-1
9071.34,2747,0.25,0.29,686.31,5/21/2020 15:59,1
9069.16,2934,0.27,0.3,801.39,5/21/2020 16:59,-1
8991.14,2505,0.23,0.26,584.04,5/21/2020 17:59,-1
8816.77,3008,0.2,0.21,603.71,5/21/2020 18:59,-1
9066.94,2821,0.3,0.31,838.91,5/21/2020 19:59,1
9060.44,2411,0.26,0.3,616.12,5/21/2020 20:59,-1
9103.44,2362,0.27,0.29,635.79,5/21/2020 21:59,1
9114.88,2059,0.26,0.26,528.46,5/21/2020 22:59,1
9057.05,2116,0.24,0.26,497.64,5/21/2020 23:59,-1
9020.65,1800,0.26,0.3,473.2,5/22/2020 0:59,-1
9080.36,1696,0.25,0.3,425.25,5/22/2020 1:59,1
9039.38,1750,0.26,0.28,460.65,5/22/2020 2:59,-1
8977.4,1892,0.26,0.25,495.74,5/22/2020 3:59,-1
8982.48,1803,0.24,0.22,431.96,5/22/2020 4:59,1
9032.55,1836,0.28,0.29,505.14,5/22/2020 5:59,1
9080.19,2658,0.26,0.28,687.58,5/22/2020 6:59,1
9071.44,3372,0.3,0.37,1018.08,5/22/2020 7:59,-1
9079,2685,0.3,0.34,792.97,5/22/2020 8:59,1
9098.94,2937,0.32,0.32,942.24,5/22/2020 9:59,1
9161.56,3415,0.29,0.29,1006.91,5/22/2020 10:59,1
9165.6,3575,0.31,0.32,1111.04,5/22/2020 11:59,1
9172.01,3746,0.29,0.29,1084.41,5/22/2020 12:59,1
9106.97,3926,0.31,0.34,1220.16,5/22/2020 13:59,-1
9134.55,4099,0.23,0.25,962.77,5/22/2020 14:59,1
9211.6,4842,0.17,0.16,834.1,5/22/2020 15:59,1
9245.99,4112,0.22,0.22,923.67,5/22/2020 16:59,1
9198.86,3614,0.3,0.31,1094.23,5/22/2020 17:59,-1
9191.02,3319,0.29,0.3,950.9,5/22/2020 18:59,-1
9173.33,2696,0.31,0.34,828.6,5/22/2020 19:59,-1
9185.06,2652,0.3,0.3,789.02,5/22/2020 20:59,1
9205.17,2843,0.28,0.28,799.46,5/22/2020 21:59,1
9197.71,2048,0.28,0.29,580.98,5/22/2020 22:59,-1
9168.84,2109,0.26,0.27,541.95,5/22/2020 23:59,-1
9247.82,1969,0.26,0.26,503.43,5/23/2020 0:59,1
9236.75,1961,0.28,0.29,543.49,5/23/2020 1:59,-1
9280.01,1622,0.29,0.31,468.28,5/23/2020 2:59,1
9292,1502,0.27,0.29,405.11,5/23/2020 3:59,1
9262.95,1546,0.28,0.3,434.08,5/23/2020 4:59,-1
9268.6,1755,0.25,0.29,436.83,5/23/2020 6:00,1
9243.66,1688,0.25,0.26,428.52,5/23/2020 6:59,-1
9261,1977,0.26,0.27,512.31,5/23/2020 7:59,1
9193.74,2064,0.32,0.36,667.48,5/23/2020 8:59,-1
9140,2100,0.31,0.34,648,5/23/2020 9:59,-1
9140.01,1723,0.29,0.32,493.56,5/23/2020 10:59,1
9183,2094,0.3,0.34,620.92,5/23/2020 12:00,1
9134.79,2188,0.28,0.29,617.98,5/23/2020 12:59,-1
9159.12,2286,0.26,0.27,589.25,5/23/2020 13:58,1
9201.48,2150,0.29,0.33,624.26,5/23/2020 14:59,1
9198.73,2612,0.26,0.29,690.59,5/23/2020 15:59,-1
9181.21,2326,0.28,0.29,646.62,5/23/2020 16:59,-1
9181.1,1926,0.29,0.28,552.22,5/23/2020 17:59,-1
9163.85,1916,0.27,0.28,510.94,5/23/2020 18:59,-1
9186.71,2014,0.26,0.28,522.39,5/23/2020 19:59,1
9237.92,1815,0.28,0.26,499.23,5/23/2020 20:59,1
9231.34,1707,0.23,0.25,387.86,5/23/2020 21:59,-1
9233.48,1681,0.24,0.25,400.66,5/23/2020 22:59,1
9179.72,1447,0.24,0.25,343.13,5/23/2020 23:59,-1
9201.11,1541,0.19,0.21,289.91,5/24/2020 0:59,1
9176.86,2260,0.18,0.21,398.58,5/24/2020 1:59,-1
9202.01,2179,0.3,0.35,647.76,5/24/2020 2:59,1
9197.67,1692,0.23,0.25,381.92,5/24/2020 3:59,-1
9197.22,1601,0.22,0.26,358.76,5/24/2020 4:59,-1
9205.01,2020,0.24,0.31,494.42,5/24/2020 5:59,1
9280.72,2456,0.26,0.35,635.83,5/24/2020 6:58,1
